Region,District,Class,Latitude,Longitude,HIV_Prev_Total_pct,HIV_Prev_Women_pct,HIV_Prev_Men_pct,Condom_Use_Women_pct,Condom_Use_Men_pct,HighRisk_Sex_Women_pct,HighRisk_Sex_Men_pct,HIV_Awareness_Women_pct,HIV_Awareness_Men_pct,PMTCT_Knowledge_Women_pct,PMTCT_Knowledge_Men_pct,VCT_Women_pct,VCT_Men_pct,VCT_12mo_Women_pct,Refuse_Sex_Women_pct,Ask_Condom_STI_Women_pct,Modern_Contraception_pct,Unmet_FP_Need_pct,Adolescent_Fertility_Rate,Wife_Beating_Accept_pct,Poverty_Incidence_pct,Poverty_Intensity_pct,Illiteracy_Rate_pct,Uninsured_Rate_pct,Unemployment_Rate_pct,Youth_Dependency_Ratio,Total_Pop,Literacy_Women_pct,Secondary_Edu_Women_pct,Edu_Secondary_Women_pct,No_Education_Women_pct,No_Insurance_Women_pct,No_Insurance_Men_pct,LISA_Cluster_Type,LISA_Local_Morans_I,LISA_P_Value,LISA_Significant_Flag,Data_Source_HIV_Prevalence,Data_Source_Behavioural,Data_Source_Socioeconomic,Data_Source_Insurance,Data_Source_Education,Data_Source_Spatial_Boundaries
Eastern,Yilo Krobo Municipal,Municipal,6.1564095,-0.167401779755807,2.8,4.1,1.4,10.0,26.0,34.9,51.4,99.1,99.0,74.0,60.3,66.2,28.0,17.6,74.6,87.3,24.6,27.3,65.0,7.5,21.5,42.1,21.14,29.42,44.66,54.94,122398,66.7,9.5,75.5,7.8,6.7,24.8,LH,1.171860628699346,0.001,1,"Ghana DHS 2014 — hiv-prevalence_subnational_gha.csv (regional level, mapped to 260 districts)",Ghana DHS 2022 — hiv-behavior/knowledge/counseling/attitudes/fp2020_subnational_gha.csv (regional level),Ghana Population & Housing Census 2021 — Master Sheet.xlsx (district level),Ghana DHS 2022 — health-insurance_subnational_gha.csv (regional level),Ghana DHS 2022 — literacy/select-education-indicators_subnational_gha.csv (regional level),Ghana Statistical Service — Ghana_New_260_District.geojson
Greater Accra,Ablekuma Central Municipal,Municipal,5.5541808,-0.24078224491606,2.5,3.8,1.1,9.7,39.9,33.3,51.3,99.2,99.5,78.7,70.0,62.1,39.1,16.8,84.5,88.5,19.0,26.0,39.0,5.8,9.4,45.2,11.92,36.53,40.78,41.67,169145,79.2,18.0,84.6,4.4,13.4,32.2,LH,0.5185940357070825,0.087,0,"Ghana DHS 2014 — hiv-prevalence_subnational_gha.csv (regional level, mapped to 260 districts)",Ghana DHS 2022 — hiv-behavior/knowledge/counseling/attitudes/fp2020_subnational_gha.csv (regional level),Ghana Population & Housing Census 2021 — Master Sheet.xlsx (district level),Ghana DHS 2022 — health-insurance_subnational_gha.csv (regional level),Ghana DHS 2022 — literacy/select-education-indicators_subnational_gha.csv (regional level),Ghana Statistical Service — Ghana_New_260_District.geojson
Greater Accra,Ablekuma North Municipal,Municipal,5.58719365,-0.263259064824942,2.5,3.8,1.1,9.7,39.9,33.3,51.3,99.2,99.5,78.7,70.0,62.1,39.1,16.8,84.5,88.5,19.0,26.0,39.0,5.8,8.3,42.9,7.15,36.66,39.56,41.21,159208,79.2,18.0,84.6,4.4,13.4,32.2,LH,0.5185940357070824,0.009,1,"Ghana DHS 2014 — hiv-prevalence_subnational_gha.csv (regional level, mapped to 260 districts)",Ghana DHS 2022 — hiv-behavior/knowledge/counseling/attitudes/fp2020_subnational_gha.csv (regional level),Ghana Population & Housing Census 2021 — Master Sheet.xlsx (district level),Ghana DHS 2022 — health-insurance_subnational_gha.csv (regional level),Ghana DHS 2022 — literacy/select-education-indicators_subnational_gha.csv (regional level),Ghana Statistical Service — Ghana_New_260_District.geojson
Greater Accra,Ablekuma West Municipal,Municipal,5.5431939,-0.26615017413473,2.5,3.8,1.1,9.7,39.9,33.3,51.3,99.2,99.5,78.7,70.0,62.1,39.1,16.8,84.5,88.5,19.0,26.0,39.0,5.8,8.9,43.0,8.15,39.41,42.78,45.18,153490,79.2,18.0,84.6,4.4,13.4,32.2,LH,0.5185940357070825,0.056,0,"Ghana DHS 2014 — hiv-prevalence_subnational_gha.csv (regional level, mapped to 260 districts)",Ghana DHS 2022 — hiv-behavior/knowledge/counseling/attitudes/fp2020_subnational_gha.csv (regional level),Ghana Population & Housing Census 2021 — Master Sheet.xlsx (district level),Ghana DHS 2022 — health-insurance_subnational_gha.csv (regional level),Ghana DHS 2022 — literacy/select-education-indicators_subnational_gha.csv (regional level),Ghana Statistical Service — Ghana_New_260_District.geojson
Greater Accra,"Accra Metropolitan Area (AMA)-Ablekuma South, Ashiedu Keteke & Okaikoi South",Metropolitan,5.55381875,-0.205849787615075,2.5,3.8,1.1,9.7,39.9,33.3,51.3,99.2,99.5,78.7,70.0,62.1,39.1,16.8,84.5,88.5,19.0,26.0,39.0,5.8,11.1,43.9,16.66,38.04,41.15,35.46,276997,79.2,18.0,84.6,4.4,13.4,32.2,LH,0.5185940357070825,0.085,0,"Ghana DHS 2014 — hiv-prevalence_subnational_gha.csv (regional level, mapped to 260 districts)",Ghana DHS 2022 — hiv-behavior/knowledge/counseling/attitudes/fp2020_subnational_gha.csv (regional level),Ghana Population & Housing Census 2021 — Master Sheet.xlsx (district level),Ghana DHS 2022 — health-insurance_subnational_gha.csv (regional level),Ghana DHS 2022 — literacy/select-education-indicators_subnational_gha.csv (regional level),Ghana Statistical Service — Ghana_New_260_District.geojson
Greater Accra,Ada East,District,5.8761016,0.549568161630084,2.5,3.8,1.1,9.7,39.9,33.3,51.3,99.2,99.5,78.7,70.0,62.1,39.1,16.8,84.5,88.5,19.0,26.0,39.0,5.8,28.2,44.2,29.29,42.91,51.26,62.79,76411,79.2,18.0,84.6,4.4,13.4,32.2,LH,0.2866207896273552,0.34,0,"Ghana DHS 2014 — hiv-prevalence_subnational_gha.csv (regional level, mapped to 260 districts)",Ghana DHS 2022 — hiv-behavior/knowledge/counseling/attitudes/fp2020_subnational_gha.csv (regional level),Ghana Population & Housing Census 2021 — Master Sheet.xlsx (district level),Ghana DHS 2022 — health-insurance_subnational_gha.csv (regional level),Ghana DHS 2022 — literacy/select-education-indicators_subnational_gha.csv (regional level),Ghana Statistical Service — Ghana_New_260_District.geojson
Greater Accra,Ada West,District,5.9040093,0.420370257026968,2.5,3.8,1.1,9.7,39.9,33.3,51.3,99.2,99.5,78.7,70.0,62.1,39.1,16.8,84.5,88.5,19.0,26.0,39.0,5.8,40.1,44.7,33.13,59.26,49.9,74.22,76087,79.2,18.0,84.6,4.4,13.4,32.2,LH,0.3794100880592462,0.15,0,"Ghana DHS 2014 — hiv-prevalence_subnational_gha.csv (regional level, mapped to 260 districts)",Ghana DHS 2022 — hiv-behavior/knowledge/counseling/attitudes/fp2020_subnational_gha.csv (regional level),Ghana Population & Housing Census 2021 — Master Sheet.xlsx (district level),Ghana DHS 2022 — health-insurance_subnational_gha.csv (regional level),Ghana DHS 2022 — literacy/select-education-indicators_subnational_gha.csv (regional level),Ghana Statistical Service — Ghana_New_260_District.geojson
Greater Accra,Adentan Municipal,Municipal,5.7042433,-0.1690967,2.5,3.8,1.1,9.7,39.9,33.3,51.3,99.2,99.5,78.7,70.0,62.1,39.1,16.8,84.5,88.5,19.0,26.0,39.0,5.8,8.3,41.8,7.13,37.46,43.07,41.58,265971,79.2,18.0,84.6,4.4,13.4,32.2,LH,0.5185940357070825,0.082,0,"Ghana DHS 2014 — hiv-prevalence_subnational_gha.csv (regional level, mapped to 260 districts)",Ghana DHS 2022 — hiv-behavior/knowledge/counseling/attitudes/fp2020_subnational_gha.csv (regional level),Ghana Population & Housing Census 2021 — Master Sheet.xlsx (district level),Ghana DHS 2022 — health-insurance_subnational_gha.csv (regional level),Ghana DHS 2022 — literacy/select-education-indicators_subnational_gha.csv (regional level),Ghana Statistical Service — Ghana_New_260_District.geojson
Greater Accra,Ashaiman Municipal,Municipal,5.6993574,-0.0348533202566188,2.5,3.8,1.1,9.7,39.9,33.3,51.3,99.2,99.5,78.7,70.0,62.1,39.1,16.8,84.5,88.5,19.0,26.0,39.0,5.8,7.5,43.3,11.32,35.07,37.86,45.06,208060,79.2,18.0,84.6,4.4,13.4,32.2,LH,0.5185940357070825,0.313,0,"Ghana DHS 2014 — hiv-prevalence_subnational_gha.csv (regional level, mapped to 260 districts)",Ghana DHS 2022 — hiv-behavior/knowledge/counseling/attitudes/fp2020_subnational_gha.csv (regional level),Ghana Population & Housing Census 2021 — Master Sheet.xlsx (district level),Ghana DHS 2022 — health-insurance_subnational_gha.csv (regional level),Ghana DHS 2022 — literacy/select-education-indicators_subnational_gha.csv (regional level),Ghana Statistical Service — Ghana_New_260_District.geojson
Greater Accra,Ayawaso Central Municipal,Municipal,5.59137939999999,-0.212668442666915,2.5,3.8,1.1,9.7,39.9,33.3,51.3,99.2,99.5,78.7,70.0,62.1,39.1,16.8,84.5,88.5,19.0,26.0,39.0,5.8,12.2,42.8,9.12,43.81,44.05,37.83,94831,79.2,18.0,84.6,4.4,13.4,32.2,LH,0.5185940357070825,0.056,0,"Ghana DHS 2014 — hiv-prevalence_subnational_gha.csv (regional level, mapped to 260 districts)",Ghana DHS 2022 — hiv-behavior/knowledge/counseling/attitudes/fp2020_subnational_gha.csv (regional level),Ghana Population & Housing Census 2021 — Master Sheet.xlsx (district level),Ghana DHS 2022 — health-insurance_subnational_gha.csv (regional level),Ghana DHS 2022 — literacy/select-education-indicators_subnational_gha.csv (regional level),Ghana Statistical Service — Ghana_New_260_District.geojson
Greater Accra,Ayawaso East Municipal,Municipal,5.5828425,-0.194266228463183,2.5,3.8,1.1,9.7,39.9,33.3,51.3,99.2,99.5,78.7,70.0,62.1,39.1,16.8,84.5,88.5,19.0,26.0,39.0,5.8,15.4,44.0,19.03,38.87,51.72,41.36,53004,79.2,18.0,84.6,4.4,13.4,32.2,LH,0.5185940357070825,0.035,1,"Ghana DHS 2014 — hiv-prevalence_subnational_gha.csv (regional level, mapped to 260 districts)",Ghana DHS 2022 — hiv-behavior/knowledge/counseling/attitudes/fp2020_subnational_gha.csv (regional level),Ghana Population & Housing Census 2021 — Master Sheet.xlsx (district level),Ghana DHS 2022 — health-insurance_subnational_gha.csv (regional level),Ghana DHS 2022 — literacy/select-education-indicators_subnational_gha.csv (regional level),Ghana Statistical Service — Ghana_New_260_District.geojson
Greater Accra,Ayawaso North Municipal,Municipal,5.5908829,-0.199044848506062,2.5,3.8,1.1,9.7,39.9,33.3,51.3,99.2,99.5,78.7,70.0,62.1,39.1,16.8,84.5,88.5,19.0,26.0,39.0,5.8,13.9,43.8,14.26,33.99,50.2,40.2,63386,79.2,18.0,84.6,4.4,13.4,32.2,LH,0.5185940357070825,0.035,1,"Ghana DHS 2014 — hiv-prevalence_subnational_gha.csv (regional level, mapped to 260 districts)",Ghana DHS 2022 — hiv-behavior/knowledge/counseling/attitudes/fp2020_subnational_gha.csv (regional level),Ghana Population & Housing Census 2021 — Master Sheet.xlsx (district level),Ghana DHS 2022 — health-insurance_subnational_gha.csv (regional level),Ghana DHS 2022 — literacy/select-education-indicators_subnational_gha.csv (regional level),Ghana Statistical Service — Ghana_New_260_District.geojson
Greater Accra,Ayawaso West Municipal,Municipal,5.62669775,-0.179111178909241,2.5,3.8,1.1,9.7,39.9,33.3,51.3,99.2,99.5,78.7,70.0,62.1,39.1,16.8,84.5,88.5,19.0,26.0,39.0,5.8,9.3,41.6,5.41,35.1,54.61,24.61,75303,79.2,18.0,84.6,4.4,13.4,32.2,LH,0.5185940357070824,0.014,1,"Ghana DHS 2014 — hiv-prevalence_subnational_gha.csv (regional level, mapped to 260 districts)",Ghana DHS 2022 — hiv-behavior/knowledge/counseling/attitudes/fp2020_subnational_gha.csv (regional level),Ghana Population & Housing Census 2021 — Master Sheet.xlsx (district level),Ghana DHS 2022 — health-insurance_subnational_gha.csv (regional level),Ghana DHS 2022 — literacy/select-education-indicators_subnational_gha.csv (regional level),Ghana Statistical Service — Ghana_New_260_District.geojson
Greater Accra,Ga Central Municipal,Municipal,5.3203951,-2.0334832,2.5,3.8,1.1,9.7,39.9,33.3,51.3,99.2,99.5,78.7,70.0,62.1,39.1,16.8,84.5,88.5,19.0,26.0,39.0,5.8,8.3,42.6,7.0,43.68,41.33,45.77,332232,79.2,18.0,84.6,4.4,13.4,32.2,LH,0.5185940357070825,0.059,0,"Ghana DHS 2014 — hiv-prevalence_subnational_gha.csv (regional level, mapped to 260 districts)",Ghana DHS 2022 — hiv-behavior/knowledge/counseling/attitudes/fp2020_subnational_gha.csv (regional level),Ghana Population & Housing Census 2021 — Master Sheet.xlsx (district level),Ghana DHS 2022 — health-insurance_subnational_gha.csv (regional level),Ghana DHS 2022 — literacy/select-education-indicators_subnational_gha.csv (regional level),Ghana Statistical Service — Ghana_New_260_District.geojson
Greater Accra,Ga East Municipal,Municipal,5.669162,-0.333376,2.5,3.8,1.1,9.7,39.9,33.3,51.3,99.2,99.5,78.7,70.0,62.1,39.1,16.8,84.5,88.5,19.0,26.0,39.0,5.8,10.1,41.8,6.67,37.32,45.54,41.38,283379,79.2,18.0,84.6,4.4,13.4,32.2,LH,0.5185940357070825,0.06,0,"Ghana DHS 2014 — hiv-prevalence_subnational_gha.csv (regional level, mapped to 260 districts)",Ghana DHS 2022 — hiv-behavior/knowledge/counseling/attitudes/fp2020_subnational_gha.csv (regional level),Ghana Population & Housing Census 2021 — Master Sheet.xlsx (district level),Ghana DHS 2022 — health-insurance_subnational_gha.csv (regional level),Ghana DHS 2022 — literacy/select-education-indicators_subnational_gha.csv (regional level),Ghana Statistical Service — Ghana_New_260_District.geojson
Greater Accra,Ga North Municipal,Municipal,5.669162,-0.333376,2.5,3.8,1.1,9.7,39.9,33.3,51.3,99.2,99.5,78.7,70.0,62.1,39.1,16.8,84.5,88.5,19.0,26.0,39.0,5.8,10.5,42.3,8.04,36.7,46.83,45.75,235292,79.2,18.0,84.6,4.4,13.4,32.2,LH,0.5185940357070825,0.087,0,"Ghana DHS 2014 — hiv-prevalence_subnational_gha.csv (regional level, mapped to 260 districts)",Ghana DHS 2022 — hiv-behavior/knowledge/counseling/attitudes/fp2020_subnational_gha.csv (regional level),Ghana Population & Housing Census 2021 — Master Sheet.xlsx (district level),Ghana DHS 2022 — health-insurance_subnational_gha.csv (regional level),Ghana DHS 2022 — literacy/select-education-indicators_subnational_gha.csv (regional level),Ghana Statistical Service — Ghana_New_260_District.geojson
Greater Accra,Ga South Municipal,Municipal,5.669162,-0.333376,2.5,3.8,1.1,9.7,39.9,33.3,51.3,99.2,99.5,78.7,70.0,62.1,39.1,16.8,84.5,88.5,19.0,26.0,39.0,5.8,15.8,44.1,14.28,51.14,45.22,55.65,350121,79.2,18.0,84.6,4.4,13.4,32.2,LH,0.4316040684271847,0.115,0,"Ghana DHS 2014 — hiv-prevalence_subnational_gha.csv (regional level, mapped to 260 districts)",Ghana DHS 2022 — hiv-behavior/knowledge/counseling/attitudes/fp2020_subnational_gha.csv (regional level),Ghana Population & Housing Census 2021 — Master Sheet.xlsx (district level),Ghana DHS 2022 — health-insurance_subnational_gha.csv (regional level),Ghana DHS 2022 — literacy/select-education-indicators_subnational_gha.csv (regional level),Ghana Statistical Service — Ghana_New_260_District.geojson
Greater Accra,Ga West Municipal,Municipal,5.669162,-0.333376,2.5,3.8,1.1,9.7,39.9,33.3,51.3,99.2,99.5,78.7,70.0,62.1,39.1,16.8,84.5,88.5,19.0,26.0,39.0,5.8,10.5,43.3,11.33,39.3,45.61,56.36,314299,79.2,18.0,84.6,4.4,13.4,32.2,LH,0.5185940357070825,0.06,0,"Ghana DHS 2014 — hiv-prevalence_subnational_gha.csv (regional level, mapped to 260 districts)",Ghana DHS 2022 — hiv-behavior/knowledge/counseling/attitudes/fp2020_subnational_gha.csv (regional level),Ghana Population & Housing Census 2021 — Master Sheet.xlsx (district level),Ghana DHS 2022 — health-insurance_subnational_gha.csv (regional level),Ghana DHS 2022 — literacy/select-education-indicators_subnational_gha.csv (regional level),Ghana Statistical Service — Ghana_New_260_District.geojson
Greater Accra,Korle Klottey Municipal,Municipal,5.55901944999999,-0.19823054970895,2.5,3.8,1.1,9.7,39.9,33.3,51.3,99.2,99.5,78.7,70.0,62.1,39.1,16.8,84.5,88.5,19.0,26.0,39.0,5.8,10.6,43.4,9.2,34.32,44.23,30.32,68633,79.2,18.0,84.6,4.4,13.4,32.2,LH,0.5185940357070825,0.035,1,"Ghana DHS 2014 — hiv-prevalence_subnational_gha.csv (regional level, mapped to 260 districts)",Ghana DHS 2022 — hiv-behavior/knowledge/counseling/attitudes/fp2020_subnational_gha.csv (regional level),Ghana Population & Housing Census 2021 — Master Sheet.xlsx (district level),Ghana DHS 2022 — health-insurance_subnational_gha.csv (regional level),Ghana DHS 2022 — literacy/select-education-indicators_subnational_gha.csv (regional level),Ghana Statistical Service — Ghana_New_260_District.geojson
Greater Accra,Kpone Katamanso Municipal,Municipal,5.77159775,-0.0733651054089466,2.5,3.8,1.1,9.7,39.9,33.3,51.3,99.2,99.5,78.7,70.0,62.1,39.1,16.8,84.5,88.5,19.0,26.0,39.0,5.8,10.5,43.1,9.26,37.86,44.34,52.93,412828,79.2,18.0,84.6,4.4,13.4,32.2,LH,0.5185940357070825,0.032,1,"Ghana DHS 2014 — hiv-prevalence_subnational_gha.csv (regional level, mapped to 260 districts)",Ghana DHS 2022 — hiv-behavior/knowledge/counseling/attitudes/fp2020_subnational_gha.csv (regional level),Ghana Population & Housing Census 2021 — Master Sheet.xlsx (district level),Ghana DHS 2022 — health-insurance_subnational_gha.csv (regional level),Ghana DHS 2022 — literacy/select-education-indicators_subnational_gha.csv (regional level),Ghana Statistical Service — Ghana_New_260_District.geojson
Greater Accra,Krowor Municipal,Municipal,5.60941925,-0.0769277820845922,2.5,3.8,1.1,9.7,39.9,33.3,51.3,99.2,99.5,78.7,70.0,62.1,39.1,16.8,84.5,88.5,19.0,26.0,39.0,5.8,12.4,42.4,7.14,43.14,47.78,38.33,143012,79.2,18.0,84.6,4.4,13.4,32.2,LH,0.5185940357070825,0.313,0,"Ghana DHS 2014 — hiv-prevalence_subnational_gha.csv (regional level, mapped to 260 districts)",Ghana DHS 2022 — hiv-behavior/knowledge/counseling/attitudes/fp2020_subnational_gha.csv (regional level),Ghana Population & Housing Census 2021 — Master Sheet.xlsx (district level),Ghana DHS 2022 — health-insurance_subnational_gha.csv (regional level),Ghana DHS 2022 — literacy/select-education-indicators_subnational_gha.csv (regional level),Ghana Statistical Service — Ghana_New_260_District.geojson
Greater Accra,La Dade-Kotopon Municipal,Municipal,5.58947605,-0.156988356399583,2.5,3.8,1.1,9.7,39.9,33.3,51.3,99.2,99.5,78.7,70.0,62.1,39.1,16.8,84.5,88.5,19.0,26.0,39.0,5.8,8.9,43.1,5.47,37.07,42.18,39.59,140264,79.2,18.0,84.6,4.4,13.4,32.2,LH,0.5185940357070825,0.056,0,"Ghana DHS 2014 — hiv-prevalence_subnational_gha.csv (regional level, mapped to 260 districts)",Ghana DHS 2022 — hiv-behavior/knowledge/counseling/attitudes/fp2020_subnational_gha.csv (regional level),Ghana Population & Housing Census 2021 — Master Sheet.xlsx (district level),Ghana DHS 2022 — health-insurance_subnational_gha.csv (regional level),Ghana DHS 2022 — literacy/select-education-indicators_subnational_gha.csv (regional level),Ghana Statistical Service — Ghana_New_260_District.geojson
Greater Accra,La Nkwantanang Madina Municipal,Municipal,5.74468145,-0.172508699400876,2.5,3.8,1.1,9.7,39.9,33.3,51.3,99.2,99.5,78.7,70.0,62.1,39.1,16.8,84.5,88.5,19.0,26.0,39.0,5.8,11.3,42.7,7.71,35.27,47.04,41.39,220757,79.2,18.0,84.6,4.4,13.4,32.2,LH,0.5185940357070825,0.061,0,"Ghana DHS 2014 — hiv-prevalence_subnational_gha.csv (regional level, mapped to 260 districts)",Ghana DHS 2022 — hiv-behavior/knowledge/counseling/attitudes/fp2020_subnational_gha.csv (regional level),Ghana Population & Housing Census 2021 — Master Sheet.xlsx (district level),Ghana DHS 2022 — health-insurance_subnational_gha.csv (regional level),Ghana DHS 2022 — literacy/select-education-indicators_subnational_gha.csv (regional level),Ghana Statistical Service — Ghana_New_260_District.geojson
Greater Accra,Ledzokuku Municipal,Municipal,5.6050983,-0.114493361214251,2.5,3.8,1.1,9.7,39.9,33.3,51.3,99.2,99.5,78.7,70.0,62.1,39.1,16.8,84.5,88.5,19.0,26.0,39.0,5.8,11.3,43.3,8.55,37.76,46.33,40.42,217304,79.2,18.0,84.6,4.4,13.4,32.2,LH,0.5185940357070825,0.082,0,"Ghana DHS 2014 — hiv-prevalence_subnational_gha.csv (regional level, mapped to 260 districts)",Ghana DHS 2022 — hiv-behavior/knowledge/counseling/attitudes/fp2020_subnational_gha.csv (regional level),Ghana Population & Housing Census 2021 — Master Sheet.xlsx (district level),Ghana DHS 2022 — health-insurance_subnational_gha.csv (regional level),Ghana DHS 2022 — literacy/select-education-indicators_subnational_gha.csv (regional level),Ghana Statistical Service — Ghana_New_260_District.geojson
Greater Accra,Ningo-Prampram,Municipal,5.81176965,0.146110955005239,2.5,3.8,1.1,9.7,39.9,33.3,51.3,99.2,99.5,78.7,70.0,62.1,39.1,16.8,84.5,88.5,19.0,26.0,39.0,5.8,19.4,44.0,17.4,45.17,46.48,55.55,204673,79.2,18.0,84.6,4.4,13.4,32.2,LH,0.5185940357070825,0.085,0,"Ghana DHS 2014 — hiv-prevalence_subnational_gha.csv (regional level, mapped to 260 districts)",Ghana DHS 2022 — hiv-behavior/knowledge/counseling/attitudes/fp2020_subnational_gha.csv (regional level),Ghana Population & Housing Census 2021 — Master Sheet.xlsx (district level),Ghana DHS 2022 — health-insurance_subnational_gha.csv (regional level),Ghana DHS 2022 — literacy/select-education-indicators_subnational_gha.csv (regional level),Ghana Statistical Service — Ghana_New_260_District.geojson
Greater Accra,Okaikoi North Municipal,Municipal,5.6104365,-0.2395459,2.5,3.8,1.1,9.7,39.9,33.3,51.3,99.2,99.5,78.7,70.0,62.1,39.1,16.8,84.5,88.5,19.0,26.0,39.0,5.8,11.1,42.4,7.96,33.88,46.24,38.38,160446,79.2,18.0,84.6,4.4,13.4,32.2,LH,0.5185940357070825,0.016,1,"Ghana DHS 2014 — hiv-prevalence_subnational_gha.csv (regional level, mapped to 260 districts)",Ghana DHS 2022 — hiv-behavior/knowledge/counseling/attitudes/fp2020_subnational_gha.csv (regional level),Ghana Population & Housing Census 2021 — Master Sheet.xlsx (district level),Ghana DHS 2022 — health-insurance_subnational_gha.csv (regional level),Ghana DHS 2022 — literacy/select-education-indicators_subnational_gha.csv (regional level),Ghana Statistical Service — Ghana_New_260_District.geojson
Greater Accra,Shai-Osudoku,District,5.95875335,0.161872328401567,2.5,3.8,1.1,9.7,39.9,33.3,51.3,99.2,99.5,78.7,70.0,62.1,39.1,16.8,84.5,88.5,19.0,26.0,39.0,5.8,23.5,44.2,21.55,28.74,51.3,56.81,105610,79.2,18.0,84.6,4.4,13.4,32.2,LH,0.4316040684271847,0.114,0,"Ghana DHS 2014 — hiv-prevalence_subnational_gha.csv (regional level, mapped to 260 districts)",Ghana DHS 2022 — hiv-behavior/knowledge/counseling/attitudes/fp2020_subnational_gha.csv (regional level),Ghana Population & Housing Census 2021 — Master Sheet.xlsx (district level),Ghana DHS 2022 — health-insurance_subnational_gha.csv (regional level),Ghana DHS 2022 — literacy/select-education-indicators_subnational_gha.csv (regional level),Ghana Statistical Service — Ghana_New_260_District.geojson
Greater Accra,Tema Metropolitan Area (TMA)-Tema Central & Tema East,Metropolitan,5.6698,-0.01657,2.5,3.8,1.1,9.7,39.9,33.3,51.3,99.2,99.5,78.7,70.0,62.1,39.1,16.8,84.5,88.5,19.0,26.0,39.0,5.8,11.6,43.8,11.35,45.19,44.46,41.13,174494,79.2,18.0,84.6,4.4,13.4,32.2,LH,0.5185940357070825,0.313,0,"Ghana DHS 2014 — hiv-prevalence_subnational_gha.csv (regional level, mapped to 260 districts)",Ghana DHS 2022 — hiv-behavior/knowledge/counseling/attitudes/fp2020_subnational_gha.csv (regional level),Ghana Population & Housing Census 2021 — Master Sheet.xlsx (district level),Ghana DHS 2022 — health-insurance_subnational_gha.csv (regional level),Ghana DHS 2022 — literacy/select-education-indicators_subnational_gha.csv (regional level),Ghana Statistical Service — Ghana_New_260_District.geojson
Greater Accra,Tema West Municipal,Municipal,5.65076355,-0.0688760444019398,2.5,3.8,1.1,9.7,39.9,33.3,51.3,99.2,99.5,78.7,70.0,62.1,39.1,16.8,84.5,88.5,19.0,26.0,39.0,5.8,8.2,42.0,5.49,39.21,42.54,40.45,196224,79.2,18.0,84.6,4.4,13.4,32.2,LH,0.5185940357070825,0.313,0,"Ghana DHS 2014 — hiv-prevalence_subnational_gha.csv (regional level, mapped to 260 districts)",Ghana DHS 2022 — hiv-behavior/knowledge/counseling/attitudes/fp2020_subnational_gha.csv (regional level),Ghana Population & Housing Census 2021 — Master Sheet.xlsx (district level),Ghana DHS 2022 — health-insurance_subnational_gha.csv (regional level),Ghana DHS 2022 — literacy/select-education-indicators_subnational_gha.csv (regional level),Ghana Statistical Service — Ghana_New_260_District.geojson
Greater Accra,Weija Gbawe Municipal,Municipal,5.55414475,-0.296466750643799,2.5,3.8,1.1,9.7,39.9,33.3,51.3,99.2,99.5,78.7,70.0,62.1,39.1,16.8,84.5,88.5,19.0,26.0,39.0,5.8,8.7,42.9,7.82,39.69,41.93,48.05,213674,79.2,18.0,84.6,4.4,13.4,32.2,LH,0.4026074126672189,0.074,0,"Ghana DHS 2014 — hiv-prevalence_subnational_gha.csv (regional level, mapped to 260 districts)",Ghana DHS 2022 — hiv-behavior/knowledge/counseling/attitudes/fp2020_subnational_gha.csv (regional level),Ghana Population & Housing Census 2021 — Master Sheet.xlsx (district level),Ghana DHS 2022 — health-insurance_subnational_gha.csv (regional level),Ghana DHS 2022 — literacy/select-education-indicators_subnational_gha.csv (regional level),Ghana Statistical Service — Ghana_New_260_District.geojson
North East,Bunkpurugu Nakpanduri,District,10.632198,-0.180118,0.3,0.6,,26.0,38.8,10.6,28.0,83.2,93.5,42.6,48.7,38.9,13.5,12.2,35.8,54.3,14.8,22.5,121.0,34.4,38.3,45.5,38.56,10.71,67.1,66.22,82384,27.2,3.0,33.2,55.1,7.3,12.3,HL,3.6130797233709546,0.001,1,"Ghana DHS 2014 — hiv-prevalence_subnational_gha.csv (regional level, mapped to 260 districts)",Ghana DHS 2022 — hiv-behavior/knowledge/counseling/attitudes/fp2020_subnational_gha.csv (regional level),Ghana Population & Housing Census 2021 — Master Sheet.xlsx (district level),Ghana DHS 2022 — health-insurance_subnational_gha.csv (regional level),Ghana DHS 2022 — literacy/select-education-indicators_subnational_gha.csv (regional level),Ghana Statistical Service — Ghana_New_260_District.geojson
North East,Chereponi,District,10.1792653999999,0.207987165887793,0.3,0.6,,26.0,38.8,10.6,28.0,83.2,93.5,42.6,48.7,38.9,13.5,12.2,35.8,54.3,14.8,22.5,121.0,34.4,53.8,44.2,56.31,37.28,59.91,97.72,87176,27.2,3.0,33.2,55.1,7.3,12.3,HL,3.75349836732857,0.019,1,"Ghana DHS 2014 — hiv-prevalence_subnational_gha.csv (regional level, mapped to 260 districts)",Ghana DHS 2022 — hiv-behavior/knowledge/counseling/attitudes/fp2020_subnational_gha.csv (regional level),Ghana Population & Housing Census 2021 — Master Sheet.xlsx (district level),Ghana DHS 2022 — health-insurance_subnational_gha.csv (regional level),Ghana DHS 2022 — literacy/select-education-indicators_subnational_gha.csv (regional level),Ghana Statistical Service — Ghana_New_260_District.geojson
