Poverty_Incidence_pct,Illiteracy_Rate_pct,Uninsured_Rate_pct,Unemployment_Rate_pct,Youth_Dependency_Ratio,Latitude,Longitude,Condom_Use_Women_pct,VCT_Women_pct,HIV_Awareness_Women_pct,PMTCT_Knowledge_Women_pct,No_Insurance_Women_pct,Literacy_Women_pct,Edu_Secondary_Women_pct,No_Education_Women_pct,Modern_Contraception_pct,Adolescent_Fertility_Rate,Wife_Beating_Accept_pct,Unmet_FP_Need_pct,HIV_Prev_Total_pct_actual,District
-6.329483722126604e-07,-2.918882138430748e-07,-0.00036350958911792234,8.978549240895584e-19,2.2598839032744733e-18,0.0013869440845142552,-0.0017404926432773005,-0.0008792369488111437,0.2892765456492637,0.001188033844931845,0.006356453201580636,0.001675115186942627,0.004696285260521811,-0.04330337434270649,0.0024614268344058023,-2.451130314516096e-05,0.0020491279784354633,-0.26730617156964825,0.0001704347865639881,1.9,Mampong Municipal
-3.203179312343419e-07,-2.5622215236191574e-05,0.0006162722797163928,1.3315357930837601e-18,1.8228149024912543e-18,0.0012518543698760557,-0.0010692694922880075,-0.0008749288652171965,0.2884638938139713,0.0010555077591889595,0.006313608168660782,0.0016781306361223793,0.004697308638769558,-0.04414034159197331,0.002343087657184096,-1.106344286220196e-05,0.002060518031028562,-0.26689444438953225,0.00017795455438848778,1.9,Obuasi East
-3.2031793123369137e-07,-2.562221523618881e-05,0.0005122845588947003,1.4941661189565858e-18,9.434252966518397e-18,0.0012355006273188686,0.0010366776717582423,-0.0008690523128781147,0.28737523594763037,0.0009262828091253779,0.00631360816866078,0.001687814981935202,0.004704767145043869,-0.04529632096361955,0.0022830300330166633,9.387178316029663e-08,0.002069619692103859,-0.2665158411585351,0.00020438705479596312,1.9,Obuasi Municipal
-6.329483722131483e-07,-1.519540197097168e-08,-0.00038951019680505904,3.015437292225309e-19,-1.9159885266892274e-18,0.0013968683205762638,0.0010636202326286808,-0.0008712310299711807,0.28756906328856713,0.001007599460643433,0.006356453201580636,0.0016858910022139763,0.004703641559688397,-0.044860166117683335,0.002361476906824641,-6.112374927821562e-06,0.002064939883424671,-0.2666402553889581,0.00020051498983941502,1.9,Offinso Municipal
-6.32948372212064e-07,-1.5195401971635752e-08,-0.00038951019680506056,-2.4936649967166602e-18,-1.0215217343886862e-18,0.0013968683205762642,0.001063620232628686,-0.0008712310299711809,0.2875690632885672,0.0010075994606434339,0.006356453201580639,0.0016858910022139759,0.004703641559688398,-0.04486016611768333,0.00236147690682464,-6.112374927821711e-06,0.002064939883424672,-0.2666402553889582,0.00020051498983941513,1.9,Offinso North
-6.329483722023604e-07,-2.5898908048058825e-05,0.0002512083366456238,1.7110065534536867e-18,1.415053241683034e-17,0.0013881909187242723,-0.0016513885776878834,-0.000877058231718077,0.2889647695546576,0.0011344129366625004,0.006327435402553419,0.001675676938194194,0.004694750113420088,-0.04381410887109292,0.0024161531787156134,-2.273236541139183e-05,0.002054709234053075,-0.2670473437428561,0.00017400262542665874,1.9,Oforikrom Municipal
-6.329483722062636e-07,-1.012730050282284e-05,-1.2907458131156807e-05,6.640738306473715e-19,1.1556917532337674e-17,0.0013928843452821367,-0.0010510709008247265,-0.0008749288652171965,0.288516469940988,0.0011212605990176623,0.006356453201580641,0.0016762066564011545,0.004696183053414084,-0.043816400131697374,0.0024083827539314864,-1.861975633402882e-05,0.002058617206940937,-0.26697518740517123,0.00017556260256160802,1.9,Old Tafo Municipal
3.6078057216078164e-05,3.1926361193196336e-05,-0.00038169897415500404,-4.472333961502706e-19,-1.5094127120071632e-18,0.001390903678089181,-0.0009249110539566438,-0.0008826045948776612,0.2894975462537458,0.00122397646603509,0.006356453201580639,0.0017160520333606981,0.004723432692614895,-0.04326490889483626,0.002495291943041022,-4.742541278760965e-06,0.0020756616096208377,-0.26861674543008945,0.000170434786563988,1.9,Sekyere Afram Plains
-6.32948372211793e-07,-2.918882138469508e-07,-0.00039416003752301915,7.453889935837843e-19,-2.2683542327470163e-18,0.0013909036780891827,-0.0008235361020744292,-0.0008801644976185987,0.2894552454378445,0.0012110032494107566,0.006356453201580637,0.0017160520333606973,0.004723432692614891,-0.0432077388849444,0.0024686132412024032,-4.684204728597828e-06,0.0020760636098943732,-0.26861484777321853,0.0001704347865639879,1.9,Sekyere Central
-6.329483722122131e-07,-1.0403993314704575e-05,0.00018294719476854023,1.2281977735187355e-18,-2.4021854384131958e-18,0.0013909036780891857,-0.000745562318466206,-0.0008770582317180771,0.28911663405200655,0.0011712046695849289,0.006342529008666144,0.0017182322282639992,0.004724362909458262,-0.04359617165924965,0.002434389382883851,-1.857392509341306e-06,0.002079996600220008,-0.2684611033557011,0.0001737357692573444,1.9,Sekyere East
-6.329483722128772e-07,-2.9188821384594793e-07,-0.0003705644187781132,7.453889935837843e-19,-2.1057239068741906e-18,0.0013909036780891822,-0.0008376032619072299,-0.0008801644976185987,0.28944612853061524,0.0012110032494107553,0.006356453201580639,0.0017160520333606973,0.004723432692614891,-0.04321224950123821,0.0024686132412024032,-4.684204728597828e-06,0.0020760636098943724,-0.26861074870860724,0.000170434786563988,1.9,Sekyere Kumawu
-6.32948372213094e-07,-1.0403993314701647e-05,-0.0003574163507588737,7.352245982167327e-19,-4.05559375145359e-18,0.0013869440845142547,-0.0017568994990437847,-0.000879236948811144,0.2892751111498133,0.0011880338449318446,0.006356453201580636,0.001675115186942627,0.004693623257404792,-0.043407180747238754,0.0024614268344058023,-2.7619976081419583e-05,0.0020500821230228393,-0.26717595526786053,0.00017070164273330244,1.9,Sekyere South
-6.329483722040952e-07,-1.0127300502823003e-05,0.00018685888744672803,4.743384504624082e-18,7.707999820014133e-18,0.001395178824002839,0.0004464992788444208,-0.00087163795304962,0.2877403468875187,0.0010167842586100968,0.006342529008666151,0.0016849391866326187,0.0047029798866016085,-0.044925835387815555,0.0023399194554156247,-7.1338652889344585e-06,0.002065201355272996,-0.2666588354254903,0.00019511144537472775,1.9,Suame Municipal
